"XLA_ADR_RULE.AmbContextCode","XLA_ADR_RULE.ApplicationShortName","XLA_ADR_RULE.SegmentRuleCode","XLA_ADR_RULE.SegmentRuleTypeCode","XLA_ADR_RULE_DETAIL.AmbContextCode","XLA_ADR_RULE_DETAIL.ApplicationShortName","XLA_ADR_RULE_DETAIL.SegmentRuleCode","XLA_ADR_RULE_DETAIL.SegmentRuleTypeCode","XLA_ADR_RULE_DETAIL.UserSequence","AmbContextCode","AccountingLineCode","AccountingLineTypeCode","EntityCode","EventClassCode","UserSequence","ApplicationShortName","SegmentRuleCode","SegmentRuleTypeCode","UserSequence1","DescriptionCode","DescriptionTypeCode","UserSequence2","ApplicationShortNameXLA1","ApplicationShortNameXLA2","BracketLeftCode","BracketRightCode","CreatedBy","CreationDate","FlexfieldSegmentCode","IndependentValueConstant","LastUpdateDate","LastUpdateLogin","LastUpdatedBy","LineOperatorCode","LogicalOperatorCode","SourceCode","SourceTypeCode","SourceOriginCode","ValueConstant","ValueFlexfieldSegmentCode","ValueSourceCode","ValueSourceTypeCode","ValueTypeCode","ValueSourceOriginCode","SourceAppShortName","ValueSourceAppShortName","AmbContextCode1","ApplicationShortName1","AmbContextCode2","ApplicationShortName2","ApplicationShortNameXLA","SourceAppShortNameXLA","ValueSourceAppShortNameXLA"
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","DEFAULT","","","","","170","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2025/09/03 18:06:17.728","","","2025/09/03 18:06:18.035","3D8AA9BAEBBD343FE0639696500AF385","satish@squareup.com","E","O","FRED_FUND_ID","S","","116","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","DEFAULT","","","","","180","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2025/09/03 18:06:17.738","","","2025/09/03 18:06:18.036","3D8AA9BAEBBD343FE0639696500AF385","satish@squareup.com","E","O","FRED_FUND_ID","S","","124","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","DEFAULT","","","","","190","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2025/09/03 18:06:17.749","","","2025/09/03 18:06:18.037","3D8AA9BAEBBD343FE0639696500AF385","satish@squareup.com","E","O","FRED_FUND_ID","S","","125","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","DEFAULT","","","","","200","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2025/09/03 18:06:17.759","","","2025/09/03 18:06:18.038","3D8AA9BAEBBD343FE0639696500AF385","satish@squareup.com","E","O","FRED_FUND_ID","S","","126","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","DEFAULT","","","","","210","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2025/09/03 18:06:17.769","","","2025/09/03 18:06:18.039","3D8AA9BAEBBD343FE0639696500AF385","satish@squareup.com","E","O","FRED_FUND_ID","S","","127","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","DEFAULT","","","","","220","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2025/09/03 18:06:17.778","","","2025/09/03 18:06:18.04","3D8AA9BAEBBD343FE0639696500AF385","satish@squareup.com","E","O","FRED_FUND_ID","S","","128","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","DEFAULT","","","","","230","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2025/09/03 18:06:17.788","","","2025/09/03 18:06:18.041","3D8AA9BAEBBD343FE0639696500AF385","satish@squareup.com","E","O","FRED_FUND_ID","S","","129","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","DEFAULT","","","","","240","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2025/09/03 18:06:17.799","","","2025/09/03 18:06:18.042","3D8AA9BAEBBD343FE0639696500AF385","satish@squareup.com","E","O","FRED_FUND_ID","S","","131","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","DEFAULT","","","","","250","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2025/09/03 18:06:17.808","","","2025/09/03 18:06:18.042","3D8AA9BAEBBD343FE0639696500AF385","satish@squareup.com","E","O","FRED_FUND_ID","S","","132","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","DEFAULT","","","","","260","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2025/09/03 18:06:17.817","","","2025/09/03 18:06:18.043","3D8AA9BAEBBD343FE0639696500AF385","satish@squareup.com","E","O","FRED_FUND_ID","S","","133","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","DEFAULT","","","","","270","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2025/09/03 18:06:17.826","","","2025/09/03 18:06:18.044","3D8AA9BAEBBD343FE0639696500AF385","satish@squareup.com","E","O","FRED_FUND_ID","S","","142","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","DEFAULT","","","","","280","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2025/09/03 18:06:17.836","","","2025/09/03 18:06:18.045","3D8AA9BAEBBD343FE0639696500AF385","satish@squareup.com","E","O","FRED_FUND_ID","S","","143","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","DEFAULT","","","","","290","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","","","","XXFRED_CAPITAL","","",")","satish@squareup.com","2025/09/03 18:06:17.846","","","2025/09/03 18:06:18.046","3D8AA9BAEBBD343FE0639696500AF385","satish@squareup.com","E","A","FRED_FUND_ID","S","","144","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","DEFAULT","","","","","300","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2025/09/03 18:06:17.857","","","2025/09/03 18:06:18.047","3D8AA9BAEBBD343FE0639696500AF385","satish@squareup.com","D","A","FRED_ACCOUNT_TYPE","S","","PENDING_CASH_IN_TRANSIT","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","DEFAULT","","","","","310","","CAPITAL_NATURAL_ACCOUNT_DR","C","729","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2025/09/03 18:06:17.867","","","2025/09/03 18:06:18.05","3D8AA9BAEBBD343FE0639696500AF385","satish@squareup.com","D","","FRED_ACCOUNT_TYPE","S","","LOAN_RECEIVABLE","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","10","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","(","","satish@squareup.com","2024/07/30 23:23:52.75","","","2024/07/30 23:23:54.899","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","","","","","","","","","","","","","","DEFAULT","","","","XXFRED_CAPITAL","",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","20","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","(","","satish@squareup.com","2024/07/30 23:23:52.762","","","2024/07/30 23:23:54.903","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","","","","","","","","","","","","","","DEFAULT","","","","XXFRED_CAPITAL","",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","30","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","(","","satish@squareup.com","2024/07/30 23:23:52.764","","","2024/07/30 23:23:54.904","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","O","FRED_FUND_ID","S","","109","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","40","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2024/07/30 23:23:52.775","","","2024/07/30 23:23:54.905","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","O","FRED_FUND_ID","S","","112","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","50","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","",")","satish@squareup.com","2024/07/30 23:23:52.786","","","2024/07/30 23:23:54.906","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","A","FRED_FUND_ID","S","","114","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","60","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2024/07/30 23:23:52.796","","","2024/07/30 23:23:54.907","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","A","FRED_ACCOUNT_TYPE","S","","CASH","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","70","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","(","","satish@squareup.com","2024/07/30 23:23:52.807","","","2024/07/30 23:23:54.908","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","O","FRED_TRANSACTION_TYPE","S","","ORIGINATION_TRANSFER","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","80","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","",")","satish@squareup.com","2024/07/30 23:23:52.819","","","2024/07/30 23:23:54.909","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","","FRED_TRANSACTION_TYPE","S","","PLAN_ADVANCE","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","90","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","",")","satish@squareup.com","2024/07/30 23:23:52.829","","","2024/07/30 23:23:54.91","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","","O","","","","","","","","","","","","DEFAULT","","","","XXFRED_CAPITAL","",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","100","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","(","","satish@squareup.com","2024/07/30 23:23:52.832","","","2024/07/30 23:23:54.911","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","","","","","","","","","","","","","","DEFAULT","","","","XXFRED_CAPITAL","",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","110","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","(","","satish@squareup.com","2024/07/30 23:23:52.834","","","2024/07/30 23:23:54.912","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","O","FRED_FUND_ID","S","","109","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","120","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2024/07/30 23:23:52.847","","","2024/07/30 23:23:54.913","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","O","FRED_FUND_ID","S","","110","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","130","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2024/07/30 23:23:52.859","","","2024/07/30 23:23:54.914","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","O","FRED_FUND_ID","S","","111","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","140","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2024/07/30 23:23:52.871","","","2024/07/30 23:23:54.915","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","O","FRED_FUND_ID","S","","112","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","150","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","",")","satish@squareup.com","2024/07/30 23:23:52.883","","","2024/07/30 23:23:54.916","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","A","FRED_FUND_ID","S","","114","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","160","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2024/07/30 23:23:52.893","","","2024/07/30 23:23:54.917","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","A","FRED_ACCOUNT_TYPE","S","","CASH","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","170","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","(",")","satish@squareup.com","2024/07/30 23:23:52.904","","","2024/07/30 23:23:54.917","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","","FRED_TRANSACTION_TYPE","S","","SALE_PAYMENT","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","180","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","",")","satish@squareup.com","2024/07/30 23:23:52.915","","","2024/07/30 23:23:54.918","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","","O","","","","","","","","","","","","DEFAULT","","","","XXFRED_CAPITAL","",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","190","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","(","","satish@squareup.com","2024/07/30 23:23:52.917","","","2024/07/30 23:23:54.919","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","","","","","","","","","","","","","","DEFAULT","","","","XXFRED_CAPITAL","",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","200","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","(","","satish@squareup.com","2024/07/30 23:23:52.92","","","2024/07/30 23:23:54.92","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","O","FRED_FUND_ID","S","","100","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","210","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2024/07/30 23:23:52.931","","","2024/07/30 23:23:54.921","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","O","FRED_FUND_ID","S","","110","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","220","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2024/07/30 23:23:52.941","","","2024/07/30 23:23:54.922","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","O","FRED_FUND_ID","S","","111","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","230","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2024/07/30 23:23:52.952","","","2024/07/30 23:23:54.923","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","O","FRED_FUND_ID","S","","112","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","240","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2024/07/30 23:23:52.963","","","2024/07/30 23:23:54.924","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","O","FRED_FUND_ID","S","","114","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","250","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2024/07/30 23:23:52.974","","","2024/07/30 23:23:54.925","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","O","FRED_FUND_ID","S","","115","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","260","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2024/07/30 23:23:52.985","","","2024/07/30 23:23:54.931","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","O","FRED_FUND_ID","S","","116","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","270","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2024/07/30 23:23:52.996","","","2024/07/30 23:23:54.932","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","O","FRED_FUND_ID","S","","118","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","280","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2024/07/30 23:23:53.006","","","2024/07/30 23:23:54.933","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","O","FRED_FUND_ID","S","","119","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","290","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2024/07/30 23:23:53.017","","","2024/07/30 23:23:54.934","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","O","FRED_FUND_ID","S","","120","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","300","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2024/07/30 23:23:53.028","","","2024/07/30 23:23:54.935","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","O","FRED_FUND_ID","S","","124","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","310","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2024/07/30 23:23:53.038","","","2024/07/30 23:23:54.936","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","O","FRED_FUND_ID","S","","125","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
"DEFAULT","XXFRED_CAPITAL","CAPITAL_NATURAL_ACCOUNT_DR","C","DEFAULT","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","DEFAULT","","","","","320","","CAPITAL_NATURAL_ACCOUNT_DR","C","730","","","","XXFRED_CAPITAL","","","","satish@squareup.com","2024/07/30 23:23:53.049","","","2024/07/30 23:23:54.937","1E7FBC6251440094E0639696500AFCC0","satish@squareup.com","E","O","FRED_FUND_ID","S","","126","","","","C","","","","DEFAULT","","","","XXFRED_CAPITAL","XXFRED_CAPITAL",""
